,,,,,,,,,,,,,,,,                                                                      TIME TABLE JULY TO DEC 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,SECOND YEAR -B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BRANCH,,COMPUTER ENGG,,,,,,,,,,,,,,,,COMPUTER ENGG,,,,,,,,,,COMPUTER ENGG,,,,,,,,,,COMPUTER ENGG,,,,,,,,,,COMPUTER ENGG,,,,,,,,,,COMPUTER ENGG,,,,,,,,,,COMPUTER ENGG,,,,,,,,,,COE LEET STUDENTS,,,,COPC LEET ,,,,,,,,,,COMPUTER SCIENCE AND ENGG,,,,,,,,,,,,,,,,,,,,COMPUTER SCIENCE AND ENGG,,,,,,,,,,AI AND MACHINE LEARNING,,,,,,,,AI AND MACHINE LEARNING,,,,,,,,,,COMPUTER SCIENCE AND BUSINESS SYSTEMS,,,,,,,,,
,,LECTURE,,2C1,,,,,,,,,,,,,,,,2C2,,,,,,,,,,2C3,,,,,,,,,,2C4,,,,,,,,,,2C5,,,,,,,,,,2C6,,,,,,,,,,2C7,,,,,,,,,,2C8,,,,,,,,,,,,,,2Q1,,,,,,,,,,2Q2,,,,,,,,,,2Q3,,,,,,,,,,2X1,,,,,,,,2X2,,,,,,,,,,2R1,,,,,,,,,
Y,,,,LT102,,,,,,,,,,,,,,,MH,,,SS2(L202),,,,,,,,,,,,,,,,,,,,DS-1(L004),,DS-2(L005),,PL-4(L011),,FIST(G307),,,,,,C212/F315,,ED2(L209),,,,SS-1(L201),,,,,,,,,,,,,,,,,,PL-5(L208),,,,,,,,,,LT102,MH,LT102,MH,LT102,MH,LT301,,,,,,,,,TBH,LT303,,,,,,,,,RVK,LT302,,,,,,,,,SPNP,,,F315/C212,,MEW(G309),,,,,,,,NA2(G204),,,,L107,,E101,,,,,ASM,Y,,,Y
,9,,2:40 PM,UCS405L,,,,,,,,,,,,,,,,,,LAB,,,,,,,,,,,,,,,,,,,,LAB,,LAB,,LAB,,LAB,,,,,,LAB,,LAB,,,,LAB,,,,,,UCS405T,,UCS405T,,,,,,,,,,LAB,,,,,,,,,,UCS405L,,UCS405L,,UCS405L,,UMA021L,,,,,,,,,,UCS301L,,,,,,,,,,UCS303L,,,,,,,,,,,,LAB,,LAB,,,,,,,,LAB,,,,LAB,,UCTXX3L,,,,,,,9,2:40 PM,
,,,,LT102,,,,,,,,,,,,,,,AAD,,,JDN,,,,,,,,,,,,,,,,,,,,SIK,,DKA-RA,,SFL-RA,,TA13,,,,,,DG/DG,,MDY-RA,,,,PRC-RA,,,,,,F110,VSL,F111,NAD-RA,,,,,,,,,LVD,,,,,,,,,,LT102,AAD,LT102,AAD,LT102,AAD,LT301,,,,,,,,,BHU,LT303,,,,,,,,,KAP,LT302,,,,,,,,,JOT,,,DG/DG,,AJD,,,,,,,,RA6,,,,NF,,E101,,,,,SHS,,,,
,10,,3:30 PM,UTA018L,,,,,,,,,,,,,,,,,,,,UTA016P,,UTA016P,,,,,,,,,,,,UCS405T,,UCS301L,,,,,,,,,,,,,,,,,,,,UCS301L,,,,,,,,,,UTA016P,,UTA016P,,,,,,,,,,,,,,,,UTA018L,,UTA018L,,UTA018L,,UCS303L,,,,,,,,,,,,UCS303P,,UCS303P,,UCS301P,,UCS301P,,UCS301P,,,,UTA018P,,UTA018P,,UCS405T,,,,UAI302P,,,,UAI302P,,UAI301P,,,,,,,,,,UHU012P,,,,UCTXX1P,,,10,3:30 PM,
,,,,LT102,,,,,,,,,,,,,,,SRR,,,,,F314/B204,,F315/C212,,,,,,,,,,,,F111,NAD-RA,LT302,,,,,,,,,SUB,,,,,,,,,,,LT303,,,,,,,,,MNP,B204/F314,,C212/F315,,,,,,,,,,,,,,,,LT102,SRR,LT102,SRR,LT102,SRR,LT301,,,,,,,,,GAS,,,SS-1(L201),,SS-2(L202),,DS-1(L004),,DS-2(L005),,L003,,,,PL-4(L011),,PL-5(L208),,F110,VSL,,,AI(L307),,,,AI(L307),,ED2(L209),,,,,,,,,,C309,,,,DBMS2(L207),,,,,
,11,,4:20 PM,UCS303L,,,,,,,,,,,,,,,,,,,,LAB,,LAB,,,,,,,,,,,,,,UCS303L,,,,,,,,,,,,,,,,,,,,UTA018L,,,,,,,,,,LAB,,LAB,,,,,,,,,,,,,,,,UCS303L,,UCS303L,,UES009T,,UCS405L,,,,,,,,,,,,LAB,,LAB,,LAB,,LAB,,LAB,,,,LAB,,LAB,,,,,,ALTERNATE FROM FIRST WEEK,,,,ALTERNATE FROM SECOND WEEK,,LAB,,,,,,,,,,LAB,,,,LAB,,,11,4:20 PM,
,,,,LT102,,,,,,,,,,,,,,,GAS,,,,,SUD/APC6,,NRJ/APC1,,,,,,,,,,,,,,LT302,,,,,,,,,SHD,,,,,,,,,,,LT303,,,,,,,,,SRR,APC6/SUD,,APC1/NRJ,,,,,,,,,,,,,,,,LT102,GAS,LT102,GAS,LP109,RSF4,LT301,,,,,,,,,JAS,,,RHL,,MJU,,RMT,,GVR,,GYT-RA,,,,SBH,,NEG,,,,,,SAK,,,,SAK,,VBH,,,,,,,,,,SPK,,,,ASM,,,,,
,12,,5:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTA036P,,UTA036P,,UTA036P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5:10 PM,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVITY SAPACE 2,,ACTIVITY SAPACE 2,,ACTIVITY SAPACE 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAB,,LAB,,LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6:00 PM,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VPR/SK,,VPR/SK,,VPR/SK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,6:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,6:50 PM,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,,8:00 AM,,,,,UTA018P,,UTA018P,,UMA021P,,,,,,UMA021P,,,,,,,,,,UTA018P,,UCS405L,,,,,,,,,,,,,,UTA016P,,,,,,,,,,,,,,,,,,,,,,UCS303P,,UCS303P,,,,,,UCS301P,,,,UCS303P,,,,,,,,,,,,,,,,,,UTA016P,,UCS301P,,UCS301P,,,,UMA021P,,UMA021P,,,,,,,,,,,,,,,,UTA016P,,UCS303L,,,,,,,,,,,,,,UCS303P,,,,,,,,,,,1,8:00 AM,
F,,,,,,,,PL-4(L011),,PL-5(L208),,NA-1(G203),,,,,,PG(G201),,,,,,,,,,IS2(L409),,LT302,,,,,,,,,VSL,,,,,C212/F315,,,,,,,,,,,,,,,,,,,,,,DBMS-2(L207),,ED2(L209),,,,,,L003,,,,SS-2(L202),,,,,,,,,,,,,,,,,,B204/F314,,DS-2(L005),,DS1(L004),,,,FIST(G307),,NEW(G309),,,,,,,,,,,,,,,,F314/B204,,LT301,,,,,,,SHD,,,,,,,SS-1(L201),,,,,,,,,,F,,,F
,2,,8:50 AM,,,,,LAB,,LAB,,LAB,,,,,,LAB,,,,,,,,,,LAB,,UTA018L,,,,,,,,,,,,,,LAB,,,,,,,,,,,,,,,,,,,,,,LAB,,LAB,,,,,,LAB,,,,LAB,,,,,,,,,,UCS510L,,,,,,UCS405T,,LAB,,LAB,,LAB,,,,LAB,,LAB,,,,,,,,,,,,,,,,LAB,,UCS303L,,,,,,,,,,,,,,LAB,,,,,,,,,,,2,8:50 AM,
R,,,,,,,,GUK-RA,,PRY-JF,,TA1,,,,,,TA2,,,,,,,,,,TUS-JF,,LT302,,,,,,,,,NEG,,,,,RF7/AMG,,,,,,,,,,,,,,,,,,,,,,JDN,,ABN-RA,,,,,,ANK-RA,,,,MDP-RA,,,,,,,,,,LT102,YAD,,,,,F110,ADT,RF6/AA,,GYT-RA,,PKV-CRA,,,,VK,,TA31,,,,,,,,,,,,,,,,AA/RF6,,LT301,,,,,,,ASK,,,,,,,NDH,,,,,,,,,,R,,,R
,3,,9:40 AM,UCS303L,,,,,,,,,,,,,,,,UMA021P,,UMA021P,,,,,,UCS303P,,UCS301P,,UCS301P,,,,,,UCS303P,,UTA018P,,,,UCS405T,,,,,,,,,,,,,,,,UCS301P,,UCS303P,,,,UTA018P,,UTA018P,,UMA021L,,,,,,,,,,,,,,,,,,UCS303L,,UCS303L,,UES009L,,UCS405L,,,,,,,,,,UCS303L,,,,,,,,,,,,,,,,,,,,UAI302P,,UAI301P,,UAI302P,,UMA021P,,,,,,UCS303P,,,,UAI301P,,UHUXX2P,,,,,,,3,9:40 AM,
I,,,,LT102,,,,,,,,,,,,,,,GAS,FIST(G307),,NEW(G309),,,,,,SS1(L201),,DS-1(L004),,DS-2(L005),,,,,,SS-2(L202),,PL-5(L208),,,,F110,ADT,,,,,,,,,,,,,,,L003,,DBMS-2(L207),,,,PL-3(L010),,PL-4(L011),,LT302,,,,,,,,,BHU,,,,,,,,,LT102,GAS,LT102,GAS,LP109,HSC,LT301,,,,,,,,,JAS,LT303,,,,,,,,,JDN,,,,,,,,,,,AI(L307),,ED2(L209),,AI(L307),,N2(G204),,,,,,DBMS1(L206),,,,L003,,E202,,,,,,I,,,I
,4,,10:30 AM,UCS405L,,,,,,,,,,,,,,,,LAB,,LAB,,,,,,LAB,,LAB,,LAB,,,,,,LAB,,LAB,,UCS405T,,,,,,,,UCS405T,,,,,,,,,,LAB,,LAB,,,,LAB,,LAB,,UTA018L,,,,,,,,,,,,,,UCS405T,,,,UCS405L,,UCS405L,,UCS405L,,UCS303L,,,,,,,,,,UMA021L,,,,,,,,,,,,,,,,,,,,ALTERNATE FROM FIRST WEEK,,LAB,,ALTERNATE FROM SECOND WEEK,,LAB,,,,,,LAB,,,,LAB,,RR,,,,,,,4,10:30 AM,
D,,,,LT102,,,,,,,,,,,,,,,AAD,RA4,,TA22,,,,,,SHI,,SHU-RA,,KAP,,,,,,ASN,,SES,,F111,NNA,,,,,,,F110,AAD,,,,,,,,,SUB,,VAP,,,,GUR-JF,,HAS,,LT302,,,,,,,,,SBH,,,,,F109,,,NAD-RA,LT102,AAD,LT102,AAD,LT102,AAD,LT301,,,,,,,,,GAS,LT303,,,,,,,,,AJD,,,,,,,,,,,SAK,,VRN-CRA,,SAK,,TA33,,,,,,PRC-RA,,,,VIBHUTI SHARMA,,,,,,,,D,,,D
,5,,11:20 AM,UCS301P,,UTA018P,,,,,,,,UMA021P,,UTA016P,,UTA016P,,,,,,,,UTA018P,,,,UCS301L,,,,,,,,,,,,,,,,,,,,UCS303P,,,,UTA018P,,,,UTA016P,,,,,,,,,,,,UCS405L,,,,,,,,,,UTA016P,,UMA021P,,UCS301P,,UCS301P,,,,,,,,,,UCS303P,,,,UMA021P,,,,UTA018L,,,,,,,,,,,,,,,,,,,,UMA021L,,,,,,,,,,,,,,,,,,UCT203L,,,,,,,5,11:20 AM,
A,,,,DS-1(L004),,PL-3(L010),,,,,,,,PG(G201),,F314/B204,,F315/C212,,,,,,,,L003,,,,LT301,,,,,,,,,KAP,,,,,,,,,,,DBMS-2(L207),,,,PL-5(L208),,,,C212/F315,,,,,,,,,,,,LT302,,,,,,,,,ADT,B204/F314,,NEW(G309),,DS2(L005),,L003,,,,,,,,,,SS2(L202),,,,FIST(G307),,,,LT303,,,,,,,,,NEG,,,,,,,,,,,LT403,,,,,,,MH,,,,,,,,,,,LP109,,,,,RIR,A,,,A
,6,,12:10 PM,LAB,,LAB,,,,,,,,LAB,,LAB,,LAB,,,,,,,,LAB,,,,UMA021L,,,,,,,,,,,,,,,,,,,,LAB,,,,LAB,,,,LAB,,,,,,,,,,,,UCS301L,,,,,,,,,,LAB,,LAB,,LAB,,LAB,,,,,,,,,,LAB,,,,LAB,,,,UCS405L,,,,,,,,,,,,,,,,,,,,UCS301L,,,,,,,,,,,,,,,,,,UCTXX3L,,,,,,,6,12:10 PM,
Y,,,,SNH-RA,,NT1,,,,,,,,TA3,,NRJ/RF4,,DG/RF3,,,,,,,,SES,,,,LT301,,,,,,,,,PRO,,,,,,,,,,,ABN-RA,,,,PTK-RA,,,,RF3/DG,,,,,,,,,,,,LT302,,,,,,,,,VSH,RF4/NRJ,,BHU,,DKA-RA,,SURABHI SHARMA,,,,,,,,,,MJU,,,,TA9,,,,LT303,,,,,,,,,RVK,,,,,,,,,,,LT403,,,,,,,SIK,,,,,,,,,,,LP109,,,,,ASH,Y,,,Y
,7,,1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS405L,,,,,,,,,,,,UCS405T,,,,,,,,UCS405L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCS320L,,,,,,,,,,,,,,,,,,,,,,,,UCS320L,,,,,,,,,,,,,,,,,,UCS303L,,,,,,,,,,,,,,,,,7,1:00 PM,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LT301,,,,,,,,,AAD,,,F110,NNA,,,,,,,LT303,,,,,,,,,RVK,,,,,,,,,,,,,,,,,,,,,LT302,SAM,,,,,,,,,,,,,,,,,,,,,,,LT302,"ALTERNATE FRO, SECOND WEEK",,,,,,,,SAM,,,,,,,,,LT402,VBJ,,,,,,,,,,,,,,,,,,
,8,,1:50 PM,UCS301L,,,,,,,,,,,,,,,,UTA018L,,,,,,,,,,,,UMA021P,,,,,,,,UMA021L,,,,,,,,,,UMA021P,,UTA018P,,UCS303P,,UMA021P,,UCS301P,,UCS303L,,,,,,,,,,UTA018P,,UTA018P,,,,UTA018P,,,,UCS405L,,,,,,,,UCS301L,,UCS301L,,UCS301L,,,,,,,,,,,,,,,,,,,,,,UCS303L,,,,,,,,,,,,,,,,UCS301P,,UCS301L,,,,,,,,,,,,,,,,,8,1:50 PM,
,,,,LT102,,,,,,,,,,,,,,,SIK,LT403,,,,,,,,,SES,,,FIST(G307),,,,,,,,LT301,,,,,,,,,MER,NA-2(G204),,PL-3(L010),,SS-1(L201),,PG(G201),,DS-1(L004),,LT303,,,,,,,,,VAP,PL-4(L011),,PL-5(L208),,,,PL-2(L008),,,,E205,,,,,,,ADT,LT102,SIK,LT102,SIK,LT102,SIK,,,,,,,,,,,,,,,,,,,,,LT302,,,,,,,,,NDH,,,,,,,DS-2(L005),,LT402,JOT,,,,,,,,,,,,,,,,,,
,9,,2:40 PM,UMA021L,,,,,,,,,,,,,,,,UMA021L,,,,,,,,,,,,LAB,,,,,,,,UCS301L,,,,,,,,,,LAB,,LAB,,LAB,,LAB,,LAB,,UCS320L,,,,,,,,,,LAB,,LAB,,,,LAB,,,,UTA018L,,,,,,,,UMA021L,,UMA021L,,UMA021L,,,,,,,,,,,,,,,,,,,,,,UMA021L,,,,,,,,,,,,,,,,LAB,,,,,,,,,,,,,,,,,,,9,2:40 PM,
,,,,LT102,,,,,,,,,,,,,,,MH,LT403,,,,,,,,,SDN,,,TA7,,,,,,,,LT301,,,,,,,,,SUB,TA12,,GUK-RA,,MDP-RA,,PRO,,PKV-RA,,LT303,,,,ALTERNATE FROM SECOND WEEK,,,,,VSL,SBH,,LVD,,,,PRY-JF,,,,E205,,,,,,,HAS,LT102,MH,LT102,MH,LT102,MH,,,,,,,,,,,,,,,,,,,,,LT302,,,,,,,,,SPNP,,,,,,,HYT-RA,,,,,,,,,,,,,,,,,,,,,
,10,,3:30 PM,,,UCS303P,,,,UCS405T,,,,,,UCS301P,,UCS301P,,UCS303L,,,,,,,,,,,,,,,,,,,,UCS405T,,UTA018P,,UMA021P,,UCS303P,,UTA018P,,UCS303L,,,,,,,,,,,,,,UTA016P,,UTA016P,,,,,,,,,,,,,,,,UTA016P,,,,,,UTA036P,,UTA036P,,UTA036P,,,,,,,,,,,,,,,,,,,,,,UCS301L,,,,,,,,,,,,,,,,,,UMA021P,,UTA016P,,UAI301P,,UAI301P,,UMA021P,,UHUXX2L,,,,,,,10,3:30 PM,
,,,,,,SS-1(L201),,,,F111,JAS,,,,,DS-19L004),,DS-2(L005),,LT403,,,,,,,,,ASN,,,,,,,,,,,F110,NAD-RA,PL-5(L208),,NA1(G203),,SS-2(L202),,PL-3(L010),,LT301,,,,,,,,,RHL,,,,,B204/F314,,C212/F315,,,,,,,,,,,,,,,,F314/B204,,,,,,ACTIVITY SPACE 2,,ACTIVITY SPACE 2,,ACTIVITY SPACE 2,,,,,,,,,,,,,,,,,,,,,,LT302,,,,,,,,,JOT,,,,,,,,,FIST(G307),,F315(C212),,PL-4(L011),,ED2(L209),,NS2(L103),,LP108,,,,,RR,,,,
,11,,4:20 PM,,,LAB,,,,,,,,,,LAB,,LAB,,UCS405L,,,,,,,,,,,,,,,,,,,,,,LAV,,LAB,,LAB,,LAB,,UCS405L,,,,,,,,,,,,,,LAB,,LAB,,,,,,,,,,,,,,,,LAB,,,,,,LAB,,LAB,,LAB,,,,,,,,,,,,,,,,,,,,,,UTA018L,,,,,,,,,,,,,,,,,,LAB,,LAB,,LAB,,LAB,,LAB,,,,,,,,,11,4:20 PM,
,,,,,,SHD,,,,,,,,,,VSH,,SHU-RA,,LT403,,,,,,,,,JAS,,,,,,,,,,,,,MAL-RA,,TA32,,PRC-RA,,GUR-JF,,LT301,,,,,,,,,NNA,,,,,APC-6/SPS,,APC-1/VKS,,,,,,,,,,,,,,,,SPS/APC6,,,,,,SK/SPP,,SK/SPP,,SK/SPP,,,,,,,,,,,,,,,,,,,,,,LT302,,,,,,,,,LVD,,,,,,,,,RA6,,VKS/APC1,,VBH,,VRN-CRA,,TA42,,,,,,,,,,,
,12,,5:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTA016L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTA016L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5:10 PM,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LP102/LP101,,,,,,,,,,,,,,,,,,,,,AMJ/GTS,,,,,,,,,,,,,,,,,,,,,,,LP101/LP102,,,,,,,,,,,,,,,,,,,GTS/AMJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6:00 PM,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,6:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,6:50 PM,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,,8:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8:00 AM,
S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,S
,2,,8:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8:50 AM,
A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,A
,3,,9:40 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9:40 AM,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T,4,,10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T,4,10:30 AM,T
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U,5,,11:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U,5,11:20 AM,U
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,6,,12:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,6,12:10 PM,R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,7,,1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,7,1:00 PM,D
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,8,,1:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,8,1:50 PM,A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,9,,2:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,9,2:40 PM,Y
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,3:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3:30 PM,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
